	highly_variable
ENSG00000166948	False
ENSG00000166949	True
ENSG00000166959	False
ENSG00000166960	True
ENSG00000166961	False
ENSG00000166963	False
ENSG00000166965	True
ENSG00000166971	False
ENSG00000166974	True
ENSG00000166979	True
ENSG00000166986	False
ENSG00000166987	False
ENSG00000166997	True
ENSG00000167004	False
ENSG00000167005	False
ENSG00000167011	False
ENSG00000167014	False
ENSG00000167034	False
ENSG00000167037	False
ENSG00000167065	False
ENSG00000167074	False
ENSG00000167077	False
ENSG00000167080	True
ENSG00000167081	True
ENSG00000167083	False
ENSG00000167085	False
ENSG00000167088	False
ENSG00000167094	False
ENSG00000167098	False
ENSG00000167100	False
ENSG00000167103	False
ENSG00000167104	True
ENSG00000167105	False
ENSG00000167106	True
ENSG00000167107	True
ENSG00000167110	False
ENSG00000167112	False
ENSG00000167113	False
ENSG00000167114	False
ENSG00000167118	False
ENSG00000167123	True
ENSG00000167130	False
ENSG00000167131	False
ENSG00000167136	False
ENSG00000167139	False
ENSG00000167157	False
ENSG00000167165	True
ENSG00000167173	False
ENSG00000167178	False
ENSG00000167182	False
ENSG00000167183	False
ENSG00000167186	False
ENSG00000167191	True
ENSG00000167193	False
ENSG00000167194	False
ENSG00000167195	False
ENSG00000167196	False
ENSG00000167202	False
ENSG00000167207	False
ENSG00000167208	False
ENSG00000167210	False
ENSG00000167216	False
ENSG00000167232	True
ENSG00000167244	False
ENSG00000167257	False
ENSG00000167258	False
ENSG00000167261	False
ENSG00000167264	False
ENSG00000167272	False
ENSG00000167280	False
ENSG00000167281	False
ENSG00000167283	False
ENSG00000167286	False
ENSG00000167291	True
ENSG00000167302	False
ENSG00000167306	True
ENSG00000167311	False
ENSG00000167315	True
ENSG00000167323	False
ENSG00000167325	False
ENSG00000167332	False
ENSG00000167333	True
ENSG00000167346	False
ENSG00000167359	False
ENSG00000167360	False
ENSG00000167363	True
ENSG00000167371	False
ENSG00000167377	False
ENSG00000167378	False
ENSG00000167380	False
ENSG00000167384	False
ENSG00000167393	False
ENSG00000167394	False
ENSG00000167395	False
ENSG00000167397	True
ENSG00000167414	True
ENSG00000167419	False
ENSG00000167434	False
ENSG00000167447	False
ENSG00000167460	True
ENSG00000167461	False
ENSG00000167468	False
ENSG00000167470	False
ENSG00000167483	False
ENSG00000167487	False
ENSG00000167491	False
ENSG00000167508	False
ENSG00000167513	False
ENSG00000167515	False
ENSG00000167522	False
ENSG00000167523	False
ENSG00000167524	False
ENSG00000167525	False
ENSG00000167526	False
ENSG00000167528	False
ENSG00000167531	False
ENSG00000167535	True
ENSG00000167536	False
ENSG00000167543	True
ENSG00000167548	True
ENSG00000167549	False
ENSG00000167550	False
ENSG00000167552	True
ENSG00000167553	False
ENSG00000167554	False
ENSG00000167555	True
ENSG00000167562	False
ENSG00000167565	False
ENSG00000167566	False
ENSG00000167578	False
ENSG00000167580	False
ENSG00000167588	False
ENSG00000167595	False
ENSG00000167600	True
ENSG00000167601	True
ENSG00000167604	False
ENSG00000167608	True
ENSG00000167612	False
ENSG00000167613	False
ENSG00000167614	False
ENSG00000167615	True
ENSG00000167617	True
ENSG00000167618	True
ENSG00000167619	False
ENSG00000167625	False
ENSG00000167632	False
ENSG00000167633	False
ENSG00000167634	False
ENSG00000167635	False
ENSG00000167637	False
ENSG00000167641	True
ENSG00000167642	True
ENSG00000167644	True
ENSG00000167645	False
ENSG00000167646	False
ENSG00000167653	False
ENSG00000167654	False
ENSG00000167656	True
ENSG00000167657	False
ENSG00000167658	False
ENSG00000167664	False
ENSG00000167670	False
ENSG00000167671	False
ENSG00000167674	False
ENSG00000167676	False
ENSG00000167680	True
ENSG00000167685	True
ENSG00000167693	True
ENSG00000167695	False
ENSG00000167699	False
ENSG00000167700	True
ENSG00000167701	False
ENSG00000167702	True
ENSG00000167703	True
ENSG00000167705	False
ENSG00000167711	False
ENSG00000167716	False
ENSG00000167720	False
ENSG00000167721	False
ENSG00000167723	False
ENSG00000167733	False
ENSG00000167740	False
ENSG00000167741	True
ENSG00000167747	False
ENSG00000167748	False
ENSG00000167749	False
ENSG00000167751	False
ENSG00000167754	True
ENSG00000167755	True
ENSG00000167757	True
ENSG00000167759	False
ENSG00000167766	True
ENSG00000167767	True
ENSG00000167768	True
ENSG00000167769	False
ENSG00000167770	False
ENSG00000167771	False
ENSG00000167772	True
ENSG00000167775	True
ENSG00000167778	False
ENSG00000167779	True
ENSG00000167780	False
ENSG00000167785	True
ENSG00000167791	False
ENSG00000167792	False
ENSG00000167797	False
ENSG00000167799	False
ENSG00000167800	False
ENSG00000167815	True
ENSG00000167822	False
ENSG00000167825	False
ENSG00000167840	False
ENSG00000167842	False
ENSG00000167850	False
ENSG00000167851	False
ENSG00000167858	False
ENSG00000167861	True
ENSG00000167862	False
ENSG00000167863	False
ENSG00000167874	False
ENSG00000167880	True
ENSG00000167881	False
ENSG00000167889	True
ENSG00000167895	False
ENSG00000167900	True
ENSG00000167904	False
ENSG00000167910	False
ENSG00000167914	False
ENSG00000167916	True
ENSG00000167920	False
ENSG00000167925	True
ENSG00000167930	False
ENSG00000167941	True
ENSG00000167962	False
ENSG00000167964	False
ENSG00000167965	False
ENSG00000167967	False
ENSG00000167968	False
ENSG00000167969	False
ENSG00000167971	False
ENSG00000167972	True
ENSG00000167977	False
ENSG00000167978	False
ENSG00000167981	False
ENSG00000167984	False
ENSG00000167985	False
ENSG00000167986	False
ENSG00000167987	False
ENSG00000167992	False
ENSG00000167994	False
ENSG00000167995	False
ENSG00000167996	True
ENSG00000168000	True
ENSG00000168002	False
ENSG00000168003	True
ENSG00000168004	False
ENSG00000168005	False
ENSG00000168010	False
ENSG00000168014	False
ENSG00000168016	False
ENSG00000168026	False
ENSG00000168028	False
ENSG00000168032	True
ENSG00000168036	True
ENSG00000168038	False
ENSG00000168040	False
ENSG00000168056	True
ENSG00000168060	False
ENSG00000168061	False
ENSG00000168062	False
ENSG00000168065	False
ENSG00000168066	False
ENSG00000168067	False
ENSG00000168070	False
ENSG00000168071	False
ENSG00000168077	True
ENSG00000168078	True
ENSG00000168079	False
ENSG00000168081	False
ENSG00000168090	False
ENSG00000168092	True
ENSG00000168096	False
ENSG00000168101	False
ENSG00000168116	False
ENSG00000168118	True
ENSG00000168124	False
ENSG00000168131	False
ENSG00000168135	False
ENSG00000168137	False
ENSG00000168140	True
ENSG00000168143	True
ENSG00000168148	False
ENSG00000168152	False
ENSG00000168158	False
ENSG00000168159	False
ENSG00000168172	False
ENSG00000168175	False
ENSG00000168209	True
ENSG00000168214	False
ENSG00000168216	False
ENSG00000168228	False
ENSG00000168229	True
ENSG00000168234	False
ENSG00000168237	False
ENSG00000168243	True
ENSG00000168246	False
ENSG00000168255	True
ENSG00000168256	False
ENSG00000168259	False
ENSG00000168263	False
ENSG00000168264	False
ENSG00000168267	True
ENSG00000168268	True
ENSG00000168269	False
ENSG00000168273	True
ENSG00000168275	False
ENSG00000168280	False
ENSG00000168282	False
ENSG00000168283	False
ENSG00000168286	False
ENSG00000168288	False
ENSG00000168291	False
ENSG00000168297	False
ENSG00000168298	False
ENSG00000168300	False
ENSG00000168301	False
ENSG00000168303	False
ENSG00000168306	False
ENSG00000168309	False
ENSG00000168310	False
ENSG00000168314	False
ENSG00000168329	False
ENSG00000168333	True
ENSG00000168334	False
ENSG00000168348	False
ENSG00000168350	False
ENSG00000168356	False
ENSG00000168374	False
ENSG00000168385	False
ENSG00000168386	True
ENSG00000168389	True
ENSG00000168393	False
ENSG00000168394	True
ENSG00000168395	False
ENSG00000168397	False
ENSG00000168398	True
ENSG00000168404	True
ENSG00000168411	False
ENSG00000168412	False
ENSG00000168418	True
ENSG00000168421	False
ENSG00000168427	False
ENSG00000168434	False
ENSG00000168438	False
ENSG00000168439	False
ENSG00000168447	True
ENSG00000168453	True
ENSG00000168454	False
ENSG00000168461	True
ENSG00000168476	False
ENSG00000168477	False
ENSG00000168481	False
ENSG00000168484	False
ENSG00000168487	True
ENSG00000168488	False
ENSG00000168490	False
ENSG00000168491	False
ENSG00000168495	False
ENSG00000168496	False
ENSG00000168497	True
ENSG00000168502	True
ENSG00000168505	False
ENSG00000168509	True
ENSG00000168515	True
ENSG00000168517	False
ENSG00000168522	False
ENSG00000168528	True
ENSG00000168530	False
ENSG00000168538	False
ENSG00000168539	False
ENSG00000168542	False
ENSG00000168546	False
ENSG00000168556	False
ENSG00000168564	False
ENSG00000168566	False
ENSG00000168569	False
ENSG00000168575	True
ENSG00000168582	True
ENSG00000168589	False
ENSG00000168591	False
ENSG00000168594	False
ENSG00000168610	False
ENSG00000168612	False
ENSG00000168615	True
ENSG00000168619	True
ENSG00000168621	True
ENSG00000168631	False
ENSG00000168634	False
ENSG00000168646	False
ENSG00000168653	False
ENSG00000168658	False
ENSG00000168661	False
ENSG00000168671	False
ENSG00000168672	True
ENSG00000168675	False
ENSG00000168676	False
ENSG00000168679	False
ENSG00000168685	True
ENSG00000168701	False
ENSG00000168702	False
ENSG00000168703	False
ENSG00000168710	False
ENSG00000168724	False
ENSG00000168734	True
ENSG00000168743	True
ENSG00000168746	False
ENSG00000168748	False
ENSG00000168754	False
ENSG00000168757	True
ENSG00000168758	False
ENSG00000168763	False
ENSG00000168765	True
ENSG00000168769	False
ENSG00000168772	False
ENSG00000168778	False
ENSG00000168779	False
ENSG00000168781	False
ENSG00000168785	True
ENSG00000168792	False
ENSG00000168795	False
ENSG00000168802	False
ENSG00000168803	False
ENSG00000168806	True
ENSG00000168807	False
ENSG00000168811	False
ENSG00000168813	False
ENSG00000168818	False
ENSG00000168824	False
ENSG00000168826	False
ENSG00000168827	False
ENSG00000168828	False
ENSG00000168830	False
ENSG00000168843	False
ENSG00000168872	False
ENSG00000168874	True
ENSG00000168875	True
ENSG00000168876	False
ENSG00000168878	False
ENSG00000168883	False
ENSG00000168884	False
ENSG00000168887	False
ENSG00000168890	False
ENSG00000168894	False
ENSG00000168899	True
ENSG00000168903	True
ENSG00000168904	False
ENSG00000168906	False
ENSG00000168907	True
ENSG00000168913	False
ENSG00000168916	True
ENSG00000168917	True
ENSG00000168918	False
ENSG00000168924	False
ENSG00000168925	False
ENSG00000168928	False
ENSG00000168930	True
ENSG00000168936	False
ENSG00000168938	True
ENSG00000168939	False
ENSG00000168944	False
ENSG00000168952	True
ENSG00000168955	False
ENSG00000168958	False
ENSG00000168959	False
ENSG00000168961	False
ENSG00000168993	False
ENSG00000168994	True
ENSG00000168995	False
ENSG00000169006	False
ENSG00000169016	False
ENSG00000169018	False
ENSG00000169019	False
ENSG00000169020	False
ENSG00000169021	False
ENSG00000169026	False
ENSG00000169031	False
ENSG00000169032	False
ENSG00000169035	True
ENSG00000169045	False
ENSG00000169047	True
ENSG00000169057	False
ENSG00000169059	True
ENSG00000169062	False
ENSG00000169064	False
ENSG00000169067	False
ENSG00000169071	True
ENSG00000169083	True
ENSG00000169084	False
ENSG00000169085	False
ENSG00000169087	False
ENSG00000169093	False
ENSG00000169100	True
ENSG00000169105	True
ENSG00000169116	False
ENSG00000169118	False
ENSG00000169122	True
ENSG00000169126	False
ENSG00000169129	True
ENSG00000169131	False
ENSG00000169136	True
ENSG00000169139	False
ENSG00000169154	False
ENSG00000169155	False
ENSG00000169169	True
ENSG00000169174	True
ENSG00000169180	False
ENSG00000169181	False
ENSG00000169184	False
ENSG00000169188	False
ENSG00000169189	False
ENSG00000169193	False
ENSG00000169194	False
ENSG00000169203	False
ENSG00000169208	False
ENSG00000169213	False
ENSG00000169214	True
ENSG00000169217	False
ENSG00000169218	False
ENSG00000169220	True
ENSG00000169221	False
ENSG00000169223	False
ENSG00000169224	False
ENSG00000169228	False
ENSG00000169230	False
ENSG00000169231	True
ENSG00000169239	False
ENSG00000169241	False
ENSG00000169242	True
ENSG00000169245	False
ENSG00000169246	False
ENSG00000169247	False
ENSG00000169248	False
ENSG00000169249	False
ENSG00000169251	False
ENSG00000169252	True
ENSG00000169255	True
ENSG00000169258	False
ENSG00000169271	True
ENSG00000169282	False
ENSG00000169288	False
ENSG00000169291	False
ENSG00000169297	True
ENSG00000169299	False
ENSG00000169302	False
ENSG00000169306	False
ENSG00000169313	False
ENSG00000169314	False
ENSG00000169327	False
ENSG00000169330	False
ENSG00000169340	False
ENSG00000169344	False
ENSG00000169347	True
ENSG00000169359	False
ENSG00000169371	False
ENSG00000169372	False
ENSG00000169375	False
ENSG00000169379	False
ENSG00000169385	False
ENSG00000169393	True
ENSG00000169397	False
ENSG00000169398	False
ENSG00000169402	False
ENSG00000169403	False
ENSG00000169410	False
ENSG00000169413	False
ENSG00000169418	False
ENSG00000169427	False
ENSG00000169429	True
ENSG00000169432	False
ENSG00000169435	False
ENSG00000169436	True
ENSG00000169439	True
ENSG00000169442	False
ENSG00000169446	False
ENSG00000169469	True
ENSG00000169474	True
ENSG00000169484	False
ENSG00000169488	False
ENSG00000169490	False
ENSG00000169495	False
ENSG00000169499	True
ENSG00000169504	True
ENSG00000169507	True
ENSG00000169508	False
ENSG00000169509	True
ENSG00000169515	True
ENSG00000169519	False
ENSG00000169548	False
ENSG00000169550	True
ENSG00000169551	False
ENSG00000169554	True
ENSG00000169564	False
ENSG00000169567	False
ENSG00000169570	False
ENSG00000169575	False
ENSG00000169583	True
ENSG00000169592	False
ENSG00000169594	True
ENSG00000169598	False
ENSG00000169599	False
ENSG00000169604	True
ENSG00000169605	True
ENSG00000169607	False
ENSG00000169609	False
ENSG00000169612	False
ENSG00000169618	False
ENSG00000169621	False
ENSG00000169627	False
ENSG00000169629	False
ENSG00000169635	False
ENSG00000169641	False
ENSG00000169660	False
ENSG00000169676	False
ENSG00000169679	False
ENSG00000169682	False
ENSG00000169683	False
ENSG00000169684	False
ENSG00000169688	True
ENSG00000169689	False
ENSG00000169692	True
ENSG00000169696	False
ENSG00000169704	False
ENSG00000169710	True
ENSG00000169714	False
ENSG00000169715	True
ENSG00000169717	False
ENSG00000169718	True
ENSG00000169727	False
ENSG00000169733	False
ENSG00000169738	False
ENSG00000169740	True
ENSG00000169744	True
ENSG00000169750	True
ENSG00000169752	False
ENSG00000169756	False
ENSG00000169758	False
ENSG00000169760	True
ENSG00000169762	False
ENSG00000169764	False
ENSG00000169777	False
ENSG00000169783	False
ENSG00000169789	True
ENSG00000169800	True
ENSG00000169807	True
ENSG00000169813	False
ENSG00000169814	False
ENSG00000169826	False
ENSG00000169836	False
ENSG00000169840	False
ENSG00000169851	True
ENSG00000169855	True
ENSG00000169856	False
ENSG00000169857	False
ENSG00000169860	False
ENSG00000169862	True
ENSG00000169871	True
ENSG00000169876	True
ENSG00000169877	False
ENSG00000169884	False
ENSG00000169891	False
ENSG00000169894	False
ENSG00000169895	False
ENSG00000169896	False
ENSG00000169900	False
ENSG00000169902	True
ENSG00000169903	False
ENSG00000169905	False
ENSG00000169906	False
ENSG00000169908	True
ENSG00000169914	False
ENSG00000169918	False
ENSG00000169919	False
ENSG00000169925	False
ENSG00000169926	True
ENSG00000169933	False
ENSG00000169946	False
ENSG00000169951	False
ENSG00000169953	False
ENSG00000169955	False
ENSG00000169957	False
ENSG00000169962	False
ENSG00000169964	True
ENSG00000169967	False
ENSG00000169972	False
ENSG00000169976	False
ENSG00000169981	False
ENSG00000169989	False
ENSG00000169991	True
ENSG00000169992	True
ENSG00000169994	False
ENSG00000170004	True
ENSG00000170006	False
ENSG00000170011	False
ENSG00000170017	True
ENSG00000170027	False
ENSG00000170035	False
ENSG00000170037	False
ENSG00000170043	False
ENSG00000170044	False
ENSG00000170049	False
ENSG00000170054	False
ENSG00000170074	False
ENSG00000170075	False
ENSG00000170085	True
ENSG00000170088	False
ENSG00000170091	False
ENSG00000170092	False
ENSG00000170099	False
ENSG00000170100	False
ENSG00000170113	True
ENSG00000170122	False
ENSG00000170128	False
ENSG00000170142	True
ENSG00000170144	False
ENSG00000170145	False
ENSG00000170153	False
ENSG00000170160	False
ENSG00000170162	True
ENSG00000170166	True
ENSG00000170175	True
ENSG00000170178	False
ENSG00000170180	False
ENSG00000170185	False
ENSG00000170190	True
ENSG00000170191	False
ENSG00000170209	False
ENSG00000170214	False
ENSG00000170222	False
ENSG00000170231	False
ENSG00000170234	False
ENSG00000170236	False
ENSG00000170242	False
ENSG00000170248	False
ENSG00000170255	True
ENSG00000170260	False
ENSG00000170262	False
ENSG00000170264	False
ENSG00000170265	False
ENSG00000170266	True
ENSG00000170270	False
ENSG00000170271	False
ENSG00000170275	True
ENSG00000170276	True
ENSG00000170279	True
ENSG00000170289	False
ENSG00000170290	False
ENSG00000170291	False
ENSG00000170293	True
ENSG00000170296	False
ENSG00000170298	False
ENSG00000170310	True
ENSG00000170312	True
ENSG00000170315	True
ENSG00000170322	False
ENSG00000170323	False
ENSG00000170324	False
ENSG00000170325	False
ENSG00000170340	False
ENSG00000170345	True
ENSG00000170348	True
ENSG00000170364	False
ENSG00000170365	False
ENSG00000170367	True
ENSG00000170369	True
ENSG00000170370	True
ENSG00000170373	True
ENSG00000170374	False
ENSG00000170379	False
ENSG00000170381	False
ENSG00000170382	False
ENSG00000170385	False
ENSG00000170390	False
ENSG00000170396	False
ENSG00000170412	True
ENSG00000170417	False
ENSG00000170419	False
ENSG00000170421	True
ENSG00000170423	False
ENSG00000170425	True
ENSG00000170426	False
ENSG00000170430	True
ENSG00000170439	True
ENSG00000170442	False
ENSG00000170445	False
ENSG00000170448	False
ENSG00000170454	True
ENSG00000170456	False
ENSG00000170458	False
ENSG00000170464	False
ENSG00000170465	True
